No,Time,Replicate,media,OD,Strain
2594,18,1,DM29 + Galactose,0.288099989,MS011
2595,18,1,DM29 + Mucin Type II,0.39200002,MS011
2596,18,1,DM29 + GlcNAc,0.519899994,MS011
2597,18,1,DM29 + Sialic Acid,0.442299992,MS011
2598,18,2,DM29,0.266300008,MS011
2599,18,2,DM29 + Glucose,0.525800005,MS011
2600,18,2,DM29 + Galactose,0.275800005,MS011
2601,18,2,DM29 + Mucin Type II,0.384500027,MS011
2602,18,2,DM29 + GlcNAc,0.513900012,MS011
2603,18,2,DM29 + Sialic Acid,0.443299979,MS011
2604,18,3,DM29,0.277699992,MS011
2605,18,3,DM29 + Glucose,0.522699967,MS011
2606,18,3,DM29 + Galactose,0.295400009,MS011
2607,18,3,DM29 + Mucin Type II,0.380600035,MS011
2608,18,3,DM29 + GlcNAc,0.540299982,MS011
2609,18,3,DM29 + Sialic Acid,0.455800027,MS011
2610,21,1,DM29,0.247800007,MS011
2611,21,1,DM29 + Glucose,0.492800012,MS011
2612,21,1,DM29 + Galactose,0.287500009,MS011
2613,21,1,DM29 + Mucin Type II,0.397700012,MS011
2614,21,1,DM29 + GlcNAc,0.446199983,MS011
2615,21,1,DM29 + Sialic Acid,0.410699993,MS011
2616,21,2,DM29,0.255900011,MS011
2617,21,2,DM29 + Glucose,0.500000015,MS011
2618,21,2,DM29 + Galactose,0.277499989,MS011
2619,21,2,DM29 + Mucin Type II,0.39139998,MS011
2620,21,2,DM29 + GlcNAc,0.452900022,MS011
2621,21,2,DM29 + Sialic Acid,0.411299974,MS011
2622,21,3,DM29,0.269799992,MS011
2623,21,3,DM29 + Glucose,0.493799999,MS011
2624,21,3,DM29 + Galactose,0.299999997,MS011
2625,21,3,DM29 + Mucin Type II,0.393100023,MS011
2626,21,3,DM29 + GlcNAc,0.487400025,MS011
2627,21,3,DM29 + Sialic Acid,0.424999982,MS011
2628,24,1,DM29,0.241000012,MS011
2629,24,1,DM29 + Glucose,0.484299973,MS011
2630,24,1,DM29 + Galactose,0.283000007,MS011
2631,24,1,DM29 + Mucin Type II,0.395399988,MS011
2632,24,1,DM29 + GlcNAc,0.2333,MS011
2633,24,1,DM29 + Sialic Acid,0.378599972,MS011
2634,24,2,DM29,0.249899998,MS011
2635,24,2,DM29 + Glucose,0.491300002,MS011
2636,24,2,DM29 + Galactose,0.274900004,MS011
2637,24,2,DM29 + Mucin Type II,0.389599979,MS011
2638,24,2,DM29 + GlcNAc,0.245499998,MS011
2639,24,2,DM29 + Sialic Acid,0.380600005,MS011
2640,24,3,DM29,0.264000013,MS011
2641,24,3,DM29 + Glucose,0.485200003,MS011
2642,24,3,DM29 + Galactose,0.293600008,MS011
2643,24,3,DM29 + Mucin Type II,0.3926,MS011
2644,24,3,DM29 + GlcNAc,0.267800003,MS011
2645,24,3,DM29 + Sialic Acid,0.394199997,MS011
2646,27,1,DM29,0.237799987,MS011
2647,27,1,DM29 + Glucose,0.478400007,MS011
2648,27,1,DM29 + Galactose,0.28140001,MS011
2649,27,1,DM29 + Mucin Type II,0.400200009,MS011
2650,27,1,DM29 + GlcNAc,0.131900012,MS011
2651,27,1,DM29 + Sialic Acid,0.177300006,MS011
2652,27,2,DM29,0.248799995,MS011
2653,27,2,DM29 + Glucose,0.485499993,MS011
2654,27,2,DM29 + Galactose,0.274099991,MS011
2655,27,2,DM29 + Mucin Type II,0.391000033,MS011
2656,27,2,DM29 + GlcNAc,0.136299997,MS011
2657,27,2,DM29 + Sialic Acid,0.197299987,MS011
2658,27,3,DM29,0.26439999,MS011
2659,27,3,DM29 + Glucose,0.482199982,MS011
2660,27,3,DM29 + Galactose,0.29990001,MS011
2661,27,3,DM29 + Mucin Type II,0.3926,MS011
2662,27,3,DM29 + GlcNAc,0.145700008,MS011
2663,27,3,DM29 + Sialic Acid,0.20390001,MS011
2664,30,1,DM29,0.236100003,MS011
2665,30,1,DM29 + Glucose,0.362599984,MS011
2666,30,1,DM29 + Galactose,0.293299988,MS011
2667,30,1,DM29 + Mucin Type II,0.399399996,MS011
2668,30,1,DM29 + GlcNAc,0.107800007,MS011
2669,30,1,DM29 + Sialic Acid,0.091099993,MS011
2670,30,2,DM29,0.253299996,MS011
2671,30,2,DM29 + Glucose,0.386199966,MS011
2672,30,2,DM29 + Galactose,0.284100011,MS011
2673,30,2,DM29 + Mucin Type II,0.393400013,MS011
2674,30,2,DM29 + GlcNAc,0.109700009,MS011
2675,30,2,DM29 + Sialic Acid,0.095399991,MS011
2676,30,3,DM29,0.270100012,MS011
2677,30,3,DM29 + Glucose,0.416600004,MS011
2678,30,3,DM29 + Galactose,0.306399986,MS011
2679,30,3,DM29 + Mucin Type II,0.393999994,MS011
2680,30,3,DM29 + GlcNAc,0.115500003,MS011
2681,30,3,DM29 + Sialic Acid,0.097800001,MS011
2682,33,1,DM29,0.231399998,MS011
2683,33,1,DM29 + Glucose,0.207400009,MS011
2684,33,1,DM29 + Galactose,0.304400012,MS011
2685,33,1,DM29 + Mucin Type II,0.365199983,MS011
2686,33,1,DM29 + GlcNAc,0.099600002,MS011
2687,33,1,DM29 + Sialic Acid,0.075399995,MS011
2688,33,2,DM29,0.249400005,MS011
2689,33,2,DM29 + Glucose,0.225000009,MS011
2690,33,2,DM29 + Galactose,0.286200002,MS011
2691,33,2,DM29 + Mucin Type II,0.379800022,MS011
2692,33,2,DM29 + GlcNAc,0.100199997,MS011
2693,33,2,DM29 + Sialic Acid,0.076800004,MS011
2694,33,3,DM29,0.269900009,MS011
2695,33,3,DM29 + Glucose,0.249299988,MS011
2696,33,3,DM29 + Galactose,0.30749999,MS011
2697,33,3,DM29 + Mucin Type II,0.389699996,MS011
2698,33,3,DM29 + GlcNAc,0.105599999,MS011
2699,33,3,DM29 + Sialic Acid,0.078099996,MS011
2700,36,1,DM29,0.227900013,MS011
2701,36,1,DM29 + Glucose,0.14850001,MS011
2702,36,1,DM29 + Galactose,0.319699988,MS011
2703,36,1,DM29 + Mucin Type II,0.335900009,MS011
2704,36,1,DM29 + GlcNAc,0.095500007,MS011
2705,36,1,DM29 + Sialic Acid,0.070199996,MS011
2706,36,2,DM29,0.246400014,MS011
2707,36,2,DM29 + Glucose,0.156900003,MS011
2708,36,2,DM29 + Galactose,0.29779999,MS011
2709,36,2,DM29 + Mucin Type II,0.341199994,MS011
2710,36,2,DM29 + GlcNAc,0.095899999,MS011
2711,36,2,DM29 + Sialic Acid,0.0704,MS011
2712,36,3,DM29,0.265000001,MS011
2713,36,3,DM29 + Glucose,0.162899986,MS011
2714,36,3,DM29 + Galactose,0.319800004,MS011
2715,36,3,DM29 + Mucin Type II,0.380100012,MS011
2716,36,3,DM29 + GlcNAc,0.100600004,MS011
2717,36,3,DM29 + Sialic Acid,0.0713,MS011
2718,39,1,DM29,0.225900009,MS011
2719,39,1,DM29 + Glucose,0.131200001,MS011
2720,39,1,DM29 + Galactose,0.325600013,MS011
2721,39,1,DM29 + Mucin Type II,0.330300033,MS011
2722,39,1,DM29 + GlcNAc,0.093500003,MS011
2723,39,1,DM29 + Sialic Acid,0.067699999,MS011
2724,39,2,DM29,0.248099998,MS011
2725,39,2,DM29 + Glucose,0.136399999,MS011
2726,39,2,DM29 + Galactose,0.301100001,MS011
2727,39,2,DM29 + Mucin Type II,0.327499986,MS011
2728,39,2,DM29 + GlcNAc,0.093600005,MS011
2729,39,2,DM29 + Sialic Acid,0.067399994,MS011
2730,39,3,DM29,0.275800005,MS011
2731,39,3,DM29 + Glucose,0.136600003,MS011
2732,39,3,DM29 + Galactose,0.322900012,MS011
2733,39,3,DM29 + Mucin Type II,0.339900017,MS011
2734,39,3,DM29 + GlcNAc,0.098100007,MS011
2735,39,3,DM29 + Sialic Acid,0.068299994,MS011
2736,42,1,DM29,0.228999987,MS011
2737,42,1,DM29 + Glucose,0.124899998,MS011
2738,42,1,DM29 + Galactose,0.333699986,MS011
2739,42,1,DM29 + Mucin Type II,0.326700032,MS011
2740,42,1,DM29 + GlcNAc,0.091499999,MS011
2741,42,1,DM29 + Sialic Acid,0.066399991,MS011
2742,42,2,DM29,0.25289999,MS011
2743,42,2,DM29 + Glucose,0.127599999,MS011
2744,42,2,DM29 + Galactose,0.303500012,MS011
2745,42,2,DM29 + Mucin Type II,0.324400008,MS011
2746,42,2,DM29 + GlcNAc,0.0924,MS011
2747,42,2,DM29 + Sialic Acid,0.066200003,MS011
2748,42,3,DM29,0.283599988,MS011
2749,42,3,DM29 + Glucose,0.125599995,MS011
2750,42,3,DM29 + Galactose,0.328199998,MS011
2751,42,3,DM29 + Mucin Type II,0.330799997,MS011
2752,42,3,DM29 + GlcNAc,0.096400008,MS011
2753,42,3,DM29 + Sialic Acid,0.067100003,MS011
2754,45,1,DM29,0.233899996,MS011
2755,45,1,DM29 + Glucose,0.121000007,MS011
2756,45,1,DM29 + Galactose,0.339400008,MS011
2757,45,1,DM29 + Mucin Type II,0.336700022,MS011
2758,45,1,DM29 + GlcNAc,0.090700001,MS011
2759,45,1,DM29 + Sialic Acid,0.065799996,MS011
2760,45,2,DM29,0.258900002,MS011
2761,45,2,DM29 + Glucose,0.123399988,MS011
2762,45,2,DM29 + Galactose,0.303800002,MS011
2763,45,2,DM29 + Mucin Type II,0.326200008,MS011
2764,45,2,DM29 + GlcNAc,0.091600001,MS011
2765,45,2,DM29 + Sialic Acid,0.065599993,MS011
2766,45,3,DM29,0.285700008,MS011
2767,45,3,DM29 + Glucose,0.1206,MS011
2768,45,3,DM29 + Galactose,0.32540001,MS011
2769,45,3,DM29 + Mucin Type II,0.332700014,MS011
2770,45,3,DM29 + GlcNAc,0.095300004,MS011
2771,45,3,DM29 + Sialic Acid,0.066599995,MS011
2772,48,1,DM29,0.240499988,MS011
2773,48,1,DM29 + Glucose,0.117599994,MS011
2774,48,1,DM29 + Galactose,0.3433,MS011
2775,48,1,DM29 + Mucin Type II,0.343299985,MS011
2776,48,1,DM29 + GlcNAc,0.090100005,MS011
2777,48,1,DM29 + Sialic Acid,0.065200001,MS011
2778,48,2,DM29,0.273399994,MS011
2779,48,2,DM29 + Glucose,0.11999999,MS011
2780,48,2,DM29 + Galactose,0.303800002,MS011
2781,48,2,DM29 + Mucin Type II,0.329900026,MS011
2782,48,2,DM29 + GlcNAc,0.090800002,MS011
2783,48,2,DM29 + Sialic Acid,0.065300003,MS011
2784,48,3,DM29,0.291899994,MS011
2785,48,3,DM29 + Glucose,0.116799995,MS011
2786,48,3,DM29 + Galactose,0.311499998,MS011
2787,48,3,DM29 + Mucin Type II,0.342999995,MS011
2788,48,3,DM29 + GlcNAc,0.094400004,MS011
2789,48,3,DM29 + Sialic Acid,0.066,MS011
2790,51,1,DM29,0.229199991,MS011
2791,51,1,DM29 + Glucose,0.115400001,MS011
2792,51,1,DM29 + Galactose,0.309200004,MS011
2793,51,1,DM29 + Mucin Type II,0.363300025,MS011
2794,51,1,DM29 + GlcNAc,0.090200007,MS011
2795,51,1,DM29 + Sialic Acid,0.064999998,MS011
2796,51,2,DM29,0.258200005,MS011
2797,51,2,DM29 + Glucose,0.117899999,MS011
2798,51,2,DM29 + Galactose,0.284499988,MS011
2799,51,2,DM29 + Mucin Type II,0.34100002,MS011
2800,51,2,DM29 + GlcNAc,0.090200007,MS011
2801,51,2,DM29 + Sialic Acid,0.064599991,MS011
2802,51,3,DM29,0.268100008,MS011
2803,51,3,DM29 + Glucose,0.114899993,MS011
2804,51,3,DM29 + Galactose,0.29900001,MS011
2805,51,3,DM29 + Mucin Type II,0.358200014,MS011
2806,51,3,DM29 + GlcNAc,0.094099999,MS011
2807,51,3,DM29 + Sialic Acid,0.065699995,MS011
2808,54,1,DM29,0.241700008,MS011
2809,54,1,DM29 + Glucose,0.113700002,MS011
2810,54,1,DM29 + Galactose,0.288600013,MS011
2811,54,1,DM29 + Mucin Type II,0.375500023,MS011
2812,54,1,DM29 + GlcNAc,0.089900002,MS011
2813,54,1,DM29 + Sialic Acid,0.064500004,MS011
2814,54,2,DM29,0.246900007,MS011
2815,54,2,DM29 + Glucose,0.1162,MS011
2816,54,2,DM29 + Galactose,0.275600001,MS011
2817,54,2,DM29 + Mucin Type II,0.344399989,MS011
2818,54,2,DM29 + GlcNAc,0.0898,MS011
2819,54,2,DM29 + Sialic Acid,0.064199999,MS011
2820,54,3,DM29,0.266699985,MS011
2821,54,3,DM29 + Glucose,0.113299996,MS011
2822,54,3,DM29 + Galactose,0.304599986,MS011
2823,54,3,DM29 + Mucin Type II,0.360000014,MS011
2824,54,3,DM29 + GlcNAc,0.093600005,MS011
2825,54,3,DM29 + Sialic Acid,0.065400004,MS011
2826,57,1,DM29,0.302000001,MS011
2827,57,1,DM29 + Glucose,0.112199992,MS011
2828,57,1,DM29 + Galactose,0.292099997,MS011
2829,57,1,DM29 + Mucin Type II,0.385800004,MS011
2830,57,1,DM29 + GlcNAc,0.088699996,MS011
2831,57,1,DM29 + Sialic Acid,0.06369999,MS011
2832,57,2,DM29,0.260499999,MS011
2833,57,2,DM29 + Glucose,0.113999993,MS011
2834,57,2,DM29 + Galactose,0.287500009,MS011
2835,57,2,DM29 + Mucin Type II,0.346599996,MS011
2836,57,2,DM29 + GlcNAc,0.089000002,MS011
2837,57,2,DM29 + Sialic Acid,0.063199997,MS011
2838,57,3,DM29,0.261600003,MS011
2839,57,3,DM29 + Glucose,0.110699996,MS011
2840,57,3,DM29 + Galactose,0.302699998,MS011
2841,57,3,DM29 + Mucin Type II,0.361100018,MS011
2842,57,3,DM29 + GlcNAc,0.09300001,MS011
2843,57,3,DM29 + Sialic Acid,0.065099999,MS011
2844,60,1,DM29,0.298600003,MS011
2845,60,1,DM29 + Glucose,0.111099988,MS011
2846,60,1,DM29 + Galactose,0.28140001,MS011
2847,60,1,DM29 + Mucin Type II,0.383100033,MS011
2848,60,1,DM29 + GlcNAc,0.087799996,MS011
2849,60,1,DM29 + Sialic Acid,0.063199997,MS011
2850,60,2,DM29,0.244000003,MS011
2851,60,2,DM29 + Glucose,0.112800002,MS011
2852,60,2,DM29 + Galactose,0.282100007,MS011
2853,60,2,DM29 + Mucin Type II,0.355700016,MS011
2854,60,2,DM29 + GlcNAc,0.088400006,MS011
2855,60,2,DM29 + Sialic Acid,0.063199997,MS011
2856,60,3,DM29,0.245399997,MS011
2857,60,3,DM29 + Glucose,0.109899998,MS011
2858,60,3,DM29 + Galactose,0.301100001,MS011
2859,60,3,DM29 + Mucin Type II,0.369100034,MS011
2860,60,3,DM29 + GlcNAc,0.092500001,MS011
2861,60,3,DM29 + Sialic Acid,0.064799994,MS011
2862,63,1,DM29,0.288900003,MS011
2863,63,1,DM29 + Glucose,0.109799996,MS011
2864,63,1,DM29 + Galactose,0.281600013,MS011
2865,63,1,DM29 + Mucin Type II,0.387700021,MS011
2866,63,1,DM29 + GlcNAc,0.087600008,MS011
2867,63,1,DM29 + Sialic Acid,0.062899992,MS011
2868,63,2,DM29,0.252399996,MS011
2869,63,2,DM29 + Glucose,0.111499995,MS011
2870,63,2,DM29 + Galactose,0.268699989,MS011
2871,63,2,DM29 + Mucin Type II,0.365400016,MS011
2872,63,2,DM29 + GlcNAc,0.087600008,MS011
2873,63,2,DM29 + Sialic Acid,0.063099995,MS011
2874,63,3,DM29,0.235600009,MS011
2875,63,3,DM29 + Glucose,0.108099997,MS011
2876,63,3,DM29 + Galactose,0.277800009,MS011
2877,63,3,DM29 + Mucin Type II,0.360300004,MS011
2878,63,3,DM29 + GlcNAc,0.091800004,MS011
2879,63,3,DM29 + Sialic Acid,0.064500004,MS011
2880,66,1,DM29,0.262700006,MS011
2881,66,1,DM29 + Glucose,0.108799994,MS011
2882,66,1,DM29 + Galactose,0.281299993,MS011
2883,66,1,DM29 + Mucin Type II,0.396099985,MS011
2884,66,1,DM29 + GlcNAc,0.088100001,MS011
2885,66,1,DM29 + Sialic Acid,0.063099995,MS011
2886,66,2,DM29,0.255900011,MS011
2887,66,2,DM29 + Glucose,0.111099988,MS011
2888,66,2,DM29 + Galactose,0.270199999,MS011
2889,66,2,DM29 + Mucin Type II,0.367500007,MS011
2890,66,2,DM29 + GlcNAc,0.086899996,MS011
2891,66,2,DM29 + Sialic Acid,0.062999994,MS011
2892,66,3,DM29,0.235499993,MS011
2893,66,3,DM29 + Glucose,0.108099997,MS011
2894,66,3,DM29 + Galactose,0.282800004,MS011
2895,66,3,DM29 + Mucin Type II,0.382799983,MS011
2896,66,3,DM29 + GlcNAc,0.092000008,MS011
2897,66,3,DM29 + Sialic Acid,0.064300001,MS011
2898,0,1,DM29,0.009599999,MS013
2899,0,1,DM29 + Glucose,0.007499993,MS013
2900,0,1,DM29 + Galactose,0.0035,MS013
2901,0,1,DM29 + Mucin Type II,0.014800012,MS013
2902,0,1,DM29 + GlcNAc,0.004099995,MS013
2903,0,1,DM29 + Sialic Acid,0.020000003,MS013
2904,0,2,DM29,0.011600003,MS013
2905,0,2,DM29 + Glucose,0.004299998,MS013
2906,0,2,DM29 + Galactose,0.004600003,MS013
2907,0,2,DM29 + Mucin Type II,0.021500021,MS013
2908,0,2,DM29 + GlcNAc,0.013999999,MS013
2909,0,2,DM29 + Sialic Acid,0.017200001,MS013
2910,0,3,DM29,0.010399997,MS013
2911,0,3,DM29 + Glucose,0.006400004,MS013
2912,0,3,DM29 + Galactose,0.01290001,MS013
2913,0,3,DM29 + Mucin Type II,0.0185,MS013
2914,0,3,DM29 + GlcNAc,0.010299996,MS013
2915,0,3,DM29 + Sialic Acid,0.020900004,MS013
2916,3,1,DM29,0.026800007,MS013
2917,3,1,DM29 + Glucose,0.051200002,MS013
2918,3,1,DM29 + Galactose,0.008200005,MS013
2919,3,1,DM29 + Mucin Type II,0.009600014,MS013
2920,3,1,DM29 + GlcNAc,0.056099996,MS013
2921,3,1,DM29 + Sialic Acid,0.042800002,MS013
2922,3,2,DM29,0.025800005,MS013
2923,3,2,DM29 + Glucose,0.047600001,MS013
2924,3,2,DM29 + Galactose,0.006900012,MS013
2925,3,2,DM29 + Mucin Type II,0.011200011,MS013
2926,3,2,DM29 + GlcNAc,0.053899989,MS013
2927,3,2,DM29 + Sialic Acid,0.045299999,MS013
2928,3,3,DM29,0.023800001,MS013
2929,3,3,DM29 + Glucose,0.048899993,MS013
2930,3,3,DM29 + Galactose,0.012500003,MS013
2931,3,3,DM29 + Mucin Type II,0.013999999,MS013
2932,3,3,DM29 + GlcNAc,0.059299991,MS013
2933,3,3,DM29 + Sialic Acid,0.052099995,MS013
2934,6,1,DM29,0.161500007,MS013
2935,6,1,DM29 + Glucose,0.501000017,MS013
2936,6,1,DM29 + Galactose,0.056600004,MS013
2937,6,1,DM29 + Mucin Type II,0.020900011,MS013
2938,6,1,DM29 + GlcNAc,0.5572,MS013
2939,6,1,DM29 + Sialic Acid,0.329000004,MS013
2940,6,2,DM29,0.155900002,MS013
2941,6,2,DM29 + Glucose,0.47300002,MS013
2942,6,2,DM29 + Galactose,0.042700007,MS013
2943,6,2,DM29 + Mucin Type II,0.010800004,MS013
2944,6,2,DM29 + GlcNAc,0.530000016,MS013
2945,6,2,DM29 + Sialic Acid,0.312199987,MS013
2946,6,3,DM29,0.158199996,MS013
2947,6,3,DM29 + Glucose,0.475100011,MS013
2948,6,3,DM29 + Galactose,0.050500005,MS013
2949,6,3,DM29 + Mucin Type II,0.014100015,MS013
2950,6,3,DM29 + GlcNAc,0.522500023,MS013
2951,6,3,DM29 + Sialic Acid,0.358300008,MS013
2952,9,1,DM29,0.223399997,MS013
2953,9,1,DM29 + Glucose,0.529099971,MS013
2954,9,1,DM29 + Galactose,0.209500015,MS013
2955,9,1,DM29 + Mucin Type II,0.218499988,MS013
2956,9,1,DM29 + GlcNAc,0.606299982,MS013
2957,9,1,DM29 + Sialic Acid,0.546799995,MS013
2958,9,2,DM29,0.222900003,MS013
2959,9,2,DM29 + Glucose,0.525199979,MS013
2960,9,2,DM29 + Galactose,0.194900006,MS013
2961,9,2,DM29 + Mucin Type II,0.066600025,MS013
2962,9,2,DM29 + GlcNAc,0.609899983,MS013
2963,9,2,DM29 + Sialic Acid,0.519499995,MS013
2964,9,3,DM29,0.235799998,MS013
2965,9,3,DM29 + Glucose,0.512500018,MS013
2966,9,3,DM29 + Galactose,0.216500014,MS013
2967,9,3,DM29 + Mucin Type II,0.123400003,MS013
2968,9,3,DM29 + GlcNAc,0.597500011,MS013
2969,9,3,DM29 + Sialic Acid,0.562400021,MS013
2970,12,1,DM29,0.246699989,MS013
2971,12,1,DM29 + Glucose,0.500099987,MS013
2972,12,1,DM29 + Galactose,0.259800017,MS013
2973,12,1,DM29 + Mucin Type II,0.352899998,MS013
2974,12,1,DM29 + GlcNAc,0.549199983,MS013
2975,12,1,DM29 + Sialic Acid,0.548000015,MS013
2976,12,2,DM29,0.24059999,MS013
2977,12,2,DM29 + Glucose,0.496300012,MS013
2978,12,2,DM29 + Galactose,0.254400015,MS013
2979,12,2,DM29 + Mucin Type II,0.297700018,MS013
2980,12,2,DM29 + GlcNAc,0.540400013,MS013
2981,12,2,DM29 + Sialic Acid,0.541999973,MS013
2982,12,3,DM29,0.256500006,MS013
2983,12,3,DM29 + Glucose,0.486600011,MS013
2984,12,3,DM29 + Galactose,0.277099997,MS013
2985,12,3,DM29 + Mucin Type II,0.349000007,MS013
2986,12,3,DM29 + GlcNAc,0.536599979,MS013
2987,12,3,DM29 + Sialic Acid,0.571099974,MS013
2988,15,1,DM29,0.237100005,MS013
2989,15,1,DM29 + Glucose,0.460800022,MS013
2990,15,1,DM29 + Galactose,0.250699997,MS013
2991,15,1,DM29 + Mucin Type II,0.377200037,MS013
2992,15,1,DM29 + GlcNAc,0.394900009,MS013
2993,15,1,DM29 + Sialic Acid,0.46989999,MS013
2994,15,2,DM29,0.230199993,MS013
2995,15,2,DM29 + Glucose,0.453799993,MS013
2996,15,2,DM29 + Galactose,0.242300004,MS013
2997,15,2,DM29 + Mucin Type II,0.362400025,MS013
2998,15,2,DM29 + GlcNAc,0.410099968,MS013
2999,15,2,DM29 + Sialic Acid,0.464300014,MS013
3000,15,3,DM29,0.240200013,MS013
3001,15,3,DM29 + Glucose,0.447699994,MS013
3002,15,3,DM29 + Galactose,0.257400006,MS013
3003,15,3,DM29 + Mucin Type II,0.387400001,MS013
3004,15,3,DM29 + GlcNAc,0.398100004,MS013
3005,15,3,DM29 + Sialic Acid,0.482900001,MS013
3006,18,1,DM29,0.236099988,MS013
3007,18,1,DM29 + Glucose,0.414400011,MS013
3008,18,1,DM29 + Galactose,0.253500014,MS013
3009,18,1,DM29 + Mucin Type II,0.38409999,MS013
3010,18,1,DM29 + GlcNAc,0.171299979,MS013
3011,18,1,DM29 + Sialic Acid,0.410400011,MS013
3012,18,2,DM29,0.2236,MS013
3013,18,2,DM29 + Glucose,0.404400021,MS013
3014,18,2,DM29 + Galactose,0.238900006,MS013
3015,18,2,DM29 + Mucin Type II,0.379900008,MS013
3016,18,2,DM29 + GlcNAc,0.181399986,MS013
3017,18,2,DM29 + Sialic Acid,0.402200021,MS013
3018,18,3,DM29,0.231400013,MS013
3019,18,3,DM29 + Glucose,0.399599999,MS013
3020,18,3,DM29 + Galactose,0.252800018,MS013
3021,18,3,DM29 + Mucin Type II,0.392399997,MS013
3022,18,3,DM29 + GlcNAc,0.161200002,MS013
3023,18,3,DM29 + Sialic Acid,0.419700004,MS013
3024,21,1,DM29,0.2315,MS013
3025,21,1,DM29 + Glucose,0.354799986,MS013
3026,21,1,DM29 + Galactose,0.262600005,MS013
3027,21,1,DM29 + Mucin Type II,0.388900012,MS013
3028,21,1,DM29 + GlcNAc,0.110799998,MS013
3029,21,1,DM29 + Sialic Acid,0.376600005,MS013
3030,21,2,DM29,0.224500001,MS013
3031,21,2,DM29 + Glucose,0.342200011,MS013
3032,21,2,DM29 + Galactose,0.240400016,MS013
3033,21,2,DM29 + Mucin Type II,0.385600001,MS013
3034,21,2,DM29 + GlcNAc,0.109799996,MS013
3035,21,2,DM29 + Sialic Acid,0.36249999,MS013
3036,21,3,DM29,0.2315,MS013
3037,21,3,DM29 + Glucose,0.335700005,MS013
3038,21,3,DM29 + Galactose,0.25820002,MS013
3039,21,3,DM29 + Mucin Type II,0.39199999,MS013
3040,21,3,DM29 + GlcNAc,0.115299985,MS013
3041,21,3,DM29 + Sialic Acid,0.376100011,MS013
3042,24,1,DM29,0.251300007,MS013
3043,24,1,DM29 + Glucose,0.289900005,MS013
3044,24,1,DM29 + Galactose,0.277200013,MS013
3045,24,1,DM29 + Mucin Type II,0.358199984,MS013
3046,24,1,DM29 + GlcNAc,0.195599988,MS013
3047,24,1,DM29 + Sialic Acid,0.322099991,MS013
3048,24,2,DM29,0.235199988,MS013
3049,24,2,DM29 + Glucose,0.276899993,MS013
3050,24,2,DM29 + Galactose,0.2421,MS013
3051,24,2,DM29 + Mucin Type II,0.362899989,MS013
3052,24,2,DM29 + GlcNAc,0.088699996,MS013
3053,24,2,DM29 + Sialic Acid,0.298899986,MS013
3054,24,3,DM29,0.238999993,MS013
3055,24,3,DM29 + Glucose,0.271699995,MS013
3056,24,3,DM29 + Galactose,0.258900017,MS013
3057,24,3,DM29 + Mucin Type II,0.360300034,MS013
3058,24,3,DM29 + GlcNAc,0.223200008,MS013
3059,24,3,DM29 + Sialic Acid,0.294999994,MS013
3060,27,1,DM29,0.2588,MS013
3061,27,1,DM29 + Glucose,0.2421,MS013
3062,27,1,DM29 + Galactose,0.289099991,MS013
3063,27,1,DM29 + Mucin Type II,0.334400028,MS013
3064,27,1,DM29 + GlcNAc,0.274799988,MS013
3065,27,1,DM29 + Sialic Acid,0.259900011,MS013
3066,27,2,DM29,0.247099996,MS013
3067,27,2,DM29 + Glucose,0.231299996,MS013
3068,27,2,DM29 + Galactose,0.249900013,MS013
3069,27,2,DM29 + Mucin Type II,0.331999987,MS013
3070,27,2,DM29 + GlcNAc,0.088399991,MS013
3071,27,2,DM29 + Sialic Acid,0.22869999,MS013
3072,27,3,DM29,0.251800001,MS013
3073,27,3,DM29 + Glucose,0.226300001,MS013
3074,27,3,DM29 + Galactose,0.269899994,MS013
3075,27,3,DM29 + Mucin Type II,0.332699984,MS013
3076,27,3,DM29 + GlcNAc,0.142599985,MS013
3077,27,3,DM29 + Sialic Acid,0.222999997,MS013
3078,30,1,DM29,0.244800001,MS013
3079,30,1,DM29 + Glucose,0.207300007,MS013
3080,30,1,DM29 + Galactose,0.283300012,MS013
3081,30,1,DM29 + Mucin Type II,0.316199988,MS013
3082,30,1,DM29 + GlcNAc,0.243699983,MS013
3083,30,1,DM29 + Sialic Acid,0.207199998,MS013
3084,30,2,DM29,0.249300003,MS013
3085,30,2,DM29 + Glucose,0.199299991,MS013
3086,30,2,DM29 + Galactose,0.26000002,MS013
3087,30,2,DM29 + Mucin Type II,0.298800021,MS013
3088,30,2,DM29 + GlcNAc,0.100400001,MS013
3089,30,2,DM29 + Sialic Acid,0.180399992,MS013
3090,30,3,DM29,0.257499993,MS013
3091,30,3,DM29 + Glucose,0.194900006,MS013
3092,30,3,DM29 + Galactose,0.2764,MS013
3093,30,3,DM29 + Mucin Type II,0.299800009,MS013
3094,30,3,DM29 + GlcNAc,0.136099979,MS013
3095,30,3,DM29 + Sialic Acid,0.17589999,MS013
3096,33,1,DM29,0.21419999,MS013
3097,33,1,DM29 + Glucose,0.182000011,MS013
3098,33,1,DM29 + Galactose,0.278300017,MS013
3099,33,1,DM29 + Mucin Type II,0.305500001,MS013
3100,33,1,DM29 + GlcNAc,0.259599999,MS013
3101,33,1,DM29 + Sialic Acid,0.187199987,MS013
3102,33,2,DM29,0.22389999,MS013
3103,33,2,DM29 + Glucose,0.175599992,MS013
3104,33,2,DM29 + Galactose,0.268299997,MS013
3105,33,2,DM29 + Mucin Type II,0.279899985,MS013
